                  国证2000 (399303)
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   	   MA.MA5   	   MA.MA6   	   MA.MA7   	   MA.MA8   	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	
 2010/07/23	 3245.59	 3253.22	 3205.58	 3246.53	       23796010	    3189.05	    3121.29	    3047.17	    3216.67	           	           	           	           	          0	   23796010	   22819728	   20241194	       1.32	     -36.16	      74.97	
 2010/07/26	 3254.40	 3288.14	 3238.65	 3288.14	       22559134	    3228.61	    3140.54	    3052.25	    3209.22	           	           	           	           	          0	   22559134	   23944256	   20473888	      13.75	     -26.18	      79.86	
 2010/07/27	 3272.67	 3307.35	 3268.03	 3290.42	       22854912	    3250.60	    3163.68	    3066.86	    3202.26	           	           	           	           	          0	   22854912	   23420856	   20882682	      23.51	     -16.24	      79.50	
 2010/07/28	 3281.66	 3360.65	 3276.85	 3360.65	       27711532	    3285.52	    3191.22	    3088.02	    3198.41	           	           	           	           	          0	   27711532	   24062134	   21796976	      36.49	      -5.70	      84.37	
 2010/07/29	 3368.64	 3375.08	 3333.97	 3373.89	       28661020	    3311.93	    3228.08	    3111.44	    3197.02	           	           	           	           	          0	   28661020	   25116522	   22960620	      47.30	       4.90	      84.80	
 2010/07/30	 3358.15	 3382.02	 3328.87	 3371.91	       22876984	    3337.00	    3263.02	    3136.11	    3195.67	           	           	           	           	          0	   22876984	   24932716	   23876222	      55.08	      14.94	      80.28	
 2010/08/02	 3371.24	 3437.23	 3371.24	 3437.23	       27194560	    3366.82	    3297.72	    3165.01	    3193.40	           	           	           	           	          0	   27194560	   25859802	   24902028	      65.75	      25.10	      81.30	
 2010/08/03	 3443.23	 3457.31	 3387.04	 3387.04	       29879372	    3386.14	    3318.37	    3187.31	    3191.79	           	           	           	           	          0	   29879372	   27264694	   25342776	      69.36	      33.95	      70.81	
 2010/08/04	 3376.60	 3418.93	 3332.77	 3418.93	       25428426	    3397.80	    3341.66	    3208.99	    3191.63	           	           	           	           	          0	   25428426	   26808074	   25435106	      73.94	      41.95	      63.98	
 2010/08/05	 3414.35	 3472.17	 3412.26	 3442.02	       27834488	    3411.43	    3361.68	    3232.12	    3192.99	           	           	           	           	          0	   27834488	   26642766	   25879644	      78.53	      49.27	      58.53	
 2010/08/06	 3435.94	 3509.02	 3414.04	 3509.02	       28832522	    3438.85	    3387.93	    3254.61	    3197.15	           	           	           	           	          0	   28832522	   27833872	   26383294	      86.57	      56.73	      59.69	
 2010/08/09	 3507.78	 3557.34	 3507.19	 3557.34	       29418716	    3462.87	    3414.85	    3277.69	    3203.82	           	           	           	           	          0	   29418716	   28278704	   27069254	      95.75	      64.53	      62.43	
 2010/08/10	 3555.56	 3557.48	 3430.83	 3430.83	       31061772	    3471.63	    3428.89	    3296.28	    3207.00	           	           	           	           	          0	   31061772	   28515184	   27889940	      91.75	      69.97	      43.55	
 2010/08/11	 3419.36	 3479.39	 3419.36	 3475.25	       22409550	    3482.89	    3440.35	    3315.79	    3210.55	           	           	           	           	          0	   22409550	   27911408	   27359740	      91.11	      74.20	      33.82	
 2010/08/12	 3424.17	 3497.97	 3424.15	 3444.12	       25575092	    3483.31	    3447.37	    3337.72	    3217.04	           	           	           	           	          0	   25575092	   27459532	   27051152	      87.09	      76.78	      20.63	
 2010/08/13	 3455.46	 3508.93	 3423.91	 3508.93	       23353100	    3483.29	    3461.07	    3362.05	    3224.12	           	           	           	           	          0	   23353100	   26363648	   27098762	      88.12	      79.05	      18.15	
 2010/08/16	 3508.34	 3586.90	 3505.09	 3584.17	       29203376	    3488.66	    3475.76	    3386.74	    3232.25	           	           	           	           	          0	   29203376	   26320580	   27299644	      93.93	      82.03	      23.81	
 2010/08/17	 3595.11	 3624.52	 3577.22	 3618.51	       29773174	    3526.20	    3498.91	    3408.64	    3241.91	           	           	           	           	          0	   29773174	   26062858	   27289020	     100.14	      85.65	      28.99	
 2010/08/18	 3617.62	 3631.95	 3578.83	 3617.77	       29002384	    3554.70	    3518.80	    3430.23	    3250.55	           	           	           	           	          0	   29002384	   27381424	   27646420	     103.81	      89.28	      29.06	
 2010/08/19	 3622.76	 3645.13	 3592.80	 3624.97	       28454140	    3590.87	    3537.09	    3449.38	    3256.92	           	           	           	           	          0	   28454140	   27957236	   27708384	     106.08	      92.64	      26.88	
 2010/08/20	 3603.31	 3614.57	 3538.75	 3551.30	       28396584	    3599.34	    3541.32	    3464.62	    3262.20	           	           	           	           	          0	   28396584	   28965932	   27664790	     100.77	      94.27	      13.01	
 2010/08/23	 3552.81	 3587.10	 3551.56	 3576.45	       22386500	    3597.80	    3543.23	    3479.04	    3267.76	           	           	           	           	          0	   22386500	   27602556	   26961568	      97.47	      94.91	       5.12	
 2010/08/24	 3568.71	 3629.10	 3552.13	 3616.47	       24810484	    3597.39	    3561.79	    3495.34	    3272.93	           	           	           	           	          0	   24810484	   26610020	   26336438	      96.96	      95.32	       3.29	
 2010/08/25	 3586.90	 3619.00	 3542.43	 3546.41	       25051068	    3583.12	    3568.91	    3504.63	    3276.65	           	           	           	           	          0	   25051068	   25819754	   26600588	      89.87	      94.23	      -8.71	
 2010/08/26	 3566.36	 3570.35	 3524.30	 3568.29	       22032196	    3571.78	    3581.33	    3514.35	    3282.27	           	           	           	           	          0	   22032196	   24535364	   26246300	      85.04	      92.39	     -14.70	
 2010/08/27	 3559.93	 3602.47	 3548.79	 3598.23	       19359800	    3581.17	    3590.26	    3525.66	    3289.35	           	           	           	           	          0	   19359800	   22728010	   25846972	      82.67	      90.45	     -15.55	
 2010/08/30	 3634.92	 3702.84	 3630.23	 3702.84	       28488024	    3606.45	    3602.12	    3538.94	    3297.25	           	           	           	           	          0	   28488024	   23948314	   25775434	      88.22	      90.00	      -3.56	
 2010/08/31	 3684.05	 3762.76	 3684.05	 3752.29	       31208180	    3633.61	    3615.50	    3557.21	    3306.25	           	           	           	           	          0	   31208180	   25227852	   25918936	      95.51	      91.10	       8.81	
 2010/09/01	 3756.70	 3772.04	 3659.20	 3702.10	       34030944	    3664.75	    3623.94	    3571.37	    3314.02	           	           	           	           	          0	   34030944	   27023830	   26421792	      96.12	      92.11	       8.03	
 2010/09/02	 3736.76	 3788.50	 3710.86	 3779.18	       33100988	    3706.93	    3639.36	    3588.22	    3323.04	           	           	           	           	          0	   33100988	   29237588	   26886476	     101.66	      94.02	      15.28	
 2010/09/03	 3786.98	 3823.13	 3763.62	 3816.13	       33687000	    3750.51	    3665.84	    3603.58	    3331.89	           	           	           	           	          0	   33687000	   32103028	   27415520	     107.78	      96.77	      22.03	
 2010/09/06	 3832.27	 3832.27	 3763.40	 3788.21	       32168216	    3767.58	    3687.01	    3615.12	    3338.95	           	           	           	           	          0	   32168216	   32839066	   28393692	     109.13	      99.24	      19.77	
 2010/09/07	 3781.86	 3814.24	 3757.52	 3814.24	       26501660	    3779.97	    3706.79	    3634.29	    3346.15	           	           	           	           	          0	   26501660	   31897764	   28562810	     111.02	     101.60	      18.84	
 2010/09/08	 3790.96	 3851.37	 3789.75	 3850.46	       28521688	    3809.64	    3737.20	    3653.05	    3354.26	           	           	           	           	          0	   28521688	   30795910	   28909868	     114.12	     104.10	      20.03	
 2010/09/09	 3860.94	 3873.67	 3798.04	 3809.96	       34429672	    3815.80	    3761.36	    3671.35	    3362.26	           	           	           	           	          0	   34429672	   31061648	   30149620	     112.02	     105.68	      12.66	
 2010/09/10	 3815.47	 3851.65	 3758.95	 3848.02	       30497798	    3822.18	    3786.34	    3688.30	    3373.43	           	           	           	           	          0	   30497798	   30423808	   31263420	     112.13	     106.97	      10.31	
 2010/09/13	 3850.88	 3910.44	 3846.69	 3909.15	       29763912	    3846.37	    3806.97	    3704.55	    3384.21	           	           	           	           	          0	   29763912	   29942948	   31391008	     115.82	     108.74	      14.15	
 2010/09/14	 3916.28	 3951.54	 3907.01	 3941.23	       32091776	    3871.76	    3825.87	    3720.68	    3394.92	           	           	           	           	          0	   32091776	   31060970	   31479366	     119.95	     110.98	      17.93	
 2010/09/15	 3933.37	 3938.62	 3852.96	 3869.50	       31103612	    3875.57	    3842.61	    3733.27	    3404.51	           	           	           	           	          0	   31103612	   31577354	   31186634	     116.09	     112.00	       8.17	
 2010/09/16	 3859.38	 3877.07	 3732.68	 3775.40	       27970828	    3868.66	    3842.23	    3740.79	    3412.43	           	           	           	           	          0	   27970828	   30285584	   30673620	     104.24	     110.45	     -12.42	
 2010/09/17	 3791.56	 3814.15	 3754.70	 3780.27	       21642892	    3855.11	    3838.64	    3752.24	    3421.34	           	           	           	           	          0	   21642892	   28514604	   29469206	      94.16	     107.19	     -26.07	
 2010/09/20	 3788.95	 3790.17	 3712.24	 3734.45	       20388690	    3820.17	    3833.27	    3760.14	    3430.48	           	           	           	           	          0	   20388690	   26639562	   28291254	      81.53	     102.06	     -41.06	
 2010/09/21	 3743.73	 3746.62	 3696.12	 3717.49	       15616035	    3775.42	    3823.59	    3765.19	    3442.47	           	           	           	           	          0	   15616035	   23344412	   27202692	      69.35	      95.52	     -52.33	
 2010/09/27	 3748.77	 3808.04	 3729.68	 3808.04	       17863436	    3763.13	    3819.35	    3778.27	    3456.97	           	           	           	           	          0	   17863436	   20696378	   26136864	      66.25	      89.67	     -46.83	
 2010/09/28	 3797.48	 3816.89	 3783.55	 3794.05	       19155468	    3766.86	    3817.76	    3789.56	    3471.78	           	           	           	           	          0	   19155468	   18933306	   24609446	      61.94	      84.12	     -44.36	
 2010/09/29	 3784.09	 3795.45	 3731.40	 3741.71	       18678208	    3759.15	    3807.13	    3796.74	    3486.17	           	           	           	           	          0	   18678208	   18340366	   23427484	      53.69	      78.03	     -48.69	
 2010/09/30	 3711.99	 3793.45	 3711.99	 3793.45	       16430116	    3770.95	    3795.56	    3801.27	    3501.74	           	           	           	           	          0	   16430116	   17548652	   22094108	      50.74	      72.58	     -43.67	
 2010/10/08	 3830.73	 3893.22	 3819.76	 3880.54	       23584912	    3803.56	    3789.49	    3807.68	    3517.40	           	           	           	           	          0	   23584912	   19142428	   21243420	      54.80	      69.02	     -28.45	
